,U2M,V250,TROPT,TROPPB,T2M,TQL,T500,TOX,U850,PS,V850,OMEGA500,H250,Q250,T2MDEW,PBLTOP,CLDPRS,V50M,Q500,DISPH,H1000,TO3,TS,T10M,TROPPT,TQI,SLP,U250,Q850,ZLCL,TQV,V2M,T250,TROPQ,V10M,H850,T850,U50M,U10M,QV2M,CLDTMP,TROPPV,H500,V500,T2MWET,U500,QV10M,LWGAB,SWLAND,PRECLSCORR,PRECCUCORR,PARDF,SWGDN,PRECSNOCORR,PARDR,generation_mw
2023-08-17 15:30:00+00:00,-4.8501186,-11.4821205,214.72885,19256.568,296.58875,0.00031906366,262.25732,0.0065622604,-6.0295296,100837.76,0.5946671,0.02889067,10740.368,8.4559164e-05,284.7095,85445.58,1000000000000000.0,-0.51194453,0.0011916162,0.3114624,152.31366,305.62036,297.93713,296.0141,19258.285,5.2095857e-08,101779.59,16.305122,0.006041157,1742.8552,20.357471,-0.3132342,224.4181,2.7357464e-05,-0.4381253,1528.875,283.07495,-8.139614,-6.819091,0.00843884,1000000000000000.0,19259.947,5789.9756,2.448037,284.7195,6.993325,0.008026871,325.54382,443.00177,3.7222928e-10,0.0,41.2401,536.5261,0.0,188.3837,117.28356
2023-08-17 16:30:00+00:00,-4.759348,-11.481118,214.70029,19257.787,295.61203,0.00031924248,262.3925,0.0065266243,-5.5491424,100818.01,1.0812918,0.011271954,10746.026,9.9773766e-05,284.81604,87258.0,500000000000000.0,-0.582309,0.001241684,0.3114624,150.91693,303.95465,296.22467,295.2838,19256.025,9.871088e-06,101762.35,15.808657,0.0059668724,1611.188,21.415148,-0.33986032,224.54161,2.7652213e-05,-0.48119128,1526.5969,283.72754,-8.29593,-6.7791944,0.008499822,500000000000000.0,19257.078,5790.6426,2.2827206,284.81946,7.3297715,0.008158416,325.78394,308.1302,1.2357523e-10,0.0,36.813255,382.7478,0.0,126.11963,65.383294
2023-08-17 17:30:00+00:00,-4.5129128,-10.46239,214.69324,19256.553,294.20715,0.0021146536,262.54697,0.006482845,-4.9980135,100818.05,1.777113,0.022774577,10751.949,0.000114921524,285.21088,90797.734,48698.387,-0.77976763,0.0012428762,0.3114624,150.44357,301.92297,294.0775,294.15875,19257.117,0.00013670325,101755.82,15.746096,0.0057468168,1406.2845,22.55128,-0.4306277,224.7904,2.7966742e-05,-0.62070024,1525.0709,284.6835,-8.416701,-6.545748,0.008726757,254.28232,19258.088,5791.3594,2.0115018,285.20978,7.5116735,0.008473089,325.55753,170.16592,7.157254e-10,0.0,30.351025,218.8136,0.0,60.858154,24.116835
2023-08-17 18:30:00+00:00,-3.8945904,-9.030381,214.13632,19257.117,292.3138,0.008440018,262.76636,0.0064338273,-4.459171,100825.31,2.5114744,0.025907516,10758.635,0.00012298918,285.9751,96062.48,51542.3,-1.1196681,0.0011751658,0.3114624,151.03142,299.62442,291.60364,292.52338,19255.453,0.0002974756,101764.09,15.881681,0.005662467,1102.4169,23.601524,-0.54001963,225.22604,2.8476506e-05,-0.79984796,1524.8451,285.41748,-8.338409,-5.795207,0.009180682,258.9465,19150.814,5793.593,1.8522315,285.9793,7.511077,0.0090300115,329.9677,49.525696,2.4325358e-08,0.0,16.73118,65.67171,0.0,8.808189,5.213644100000001
2023-08-17 19:30:00+00:00,-3.4326358,-7.898508,213.32614,19255.635,290.49915,0.0071434975,263.0174,0.0063840663,-3.7875555,100849.83,3.1837292,0.039945573,10765.57,0.00012396685,286.812,99282.69,51544.76,-1.6102338,0.0010759834,0.3114624,152.38797,297.67157,289.8155,290.81,19257.46,0.0005874038,101782.33,15.541584,0.0056648836,759.45416,24.52285,-0.6942569,225.62183,2.9354662e-05,-1.0496393,1526.1079,285.9574,-8.129126,-5.204133,0.009693745,258.8465,18395.184,5797.792,1.9307251,286.80692,7.4642615,0.00962509,333.299,0.67518455,2.029953e-08,5.2864015e-12,0.29079187,0.8601605,0.0,0.00013752702,0.011053301
2023-08-17 20:30:00+00:00,-3.5127137,-6.9278316,213.04689,19257.691,289.6115,0.0017309189,263.31036,0.00634054,-2.9168775,100840.93,3.6709733,0.031042486,10771.67,0.00011780365,287.51736,99614.4,53459.57,-2.1099932,0.0010111334,0.31134033,151.69286,295.77206,289.05606,289.87067,19257.715,0.00037829578,101774.945,14.718402,0.005507839,511.1269,25.377789,-0.9435406,225.75298,3.0751387e-05,-1.4187508,1526.416,286.50024,-8.024271,-5.287531,0.010153415,260.35858,17324.908,5801.966,2.3053293,287.52136,7.5922055,0.0101248175,325.34122,0.0,6.415823e-08,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 21:30:00+00:00,-3.517442,-5.5791683,213.26874,19257.057,289.01343,0.0031645298,263.51562,0.006304624,-2.1839383,100816.34,3.7456827,0.019122422,10774.338,0.000112372785,287.9264,99587.89,36208.11,-2.494801,0.0010198355,0.31134033,149.63902,294.09143,288.523,289.24878,19256.367,0.0007775426,101751.3,13.643074,0.0051482655,349.39676,26.385437,-1.1438613,225.8068,3.2430384e-05,-1.71486,1525.3909,286.9104,-7.897114,-5.276964,0.010428082,248.7627,16719.545,5803.8613,2.926118,287.9295,7.688568,0.010416657,320.89502,0.0,1.1097319e-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 22:30:00+00:00,-3.4997382,-3.5979805,213.50772,19255.594,288.70834,0.0054745674,263.6344,0.006274891,-1.5927752,100786.47,3.5636458,0.020503163,10775.066,0.00011513223,288.06622,99555.305,37603.13,-2.7506204,0.0011312963,0.31134033,146.85907,292.70752,288.26282,288.9412,19256.738,0.0021045208,101717.95,12.71752,0.004707731,305.89355,27.682081,-1.2640331,225.97043,3.386402e-05,-1.8972604,1523.1909,287.1561,-7.851287,-5.2492228,0.010519658,250.58951,16368.056,5802.732,3.6191726,288.06348,7.4727163,0.010515868,324.16696,0.0,2.9760263e-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17 23:30:00+00:00,-3.482405,-1.3253007,213.5219,19255.785,288.63882,0.0036053658,263.72253,0.006248243,-1.1246735,100745.22,3.383515,0.0020500422,10775.725,0.00012301576,288.1046,99513.02,39105.992,-2.718806,0.0013141638,0.31134033,143.51382,291.46936,288.19968,288.87445,19256.516,0.0017180443,101678.25,12.280243,0.0044018086,290.65466,28.959328,-1.2479519,226.15308,3.530085e-05,-1.8749468,1520.4822,287.3425,-7.8558836,-5.227477,0.010555897,251.93622,16380.754,5800.035,4.312151,288.10736,7.000712,0.01055591,327.66312,0.0,4.7351896e-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 00:30:00+00:00,-3.4529471,0.6409116,213.47469,19256.277,288.567,0.003932476,263.7639,0.0062192776,-0.83727753,100704.06,3.2848415,-0.019563079,10775.631,0.00013099021,288.15973,99473.37,43781.55,-2.4795446,0.0014925017,0.31134033,139.9902,290.10352,288.07874,288.82623,19256.625,0.0010038614,101635.22,12.172959,0.0043809963,259.4643,29.83059,-1.1229423,226.23987,3.6399386e-05,-1.6923631,1517.6221,287.44992,-7.9289513,-5.2009654,0.010599754,257.67432,16618.146,5796.786,5.134322,288.15814,6.5535035,0.010603582,326.8869,0.0,6.5835507e-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 01:30:00+00:00,-3.364935,2.425294,213.38553,19256.53,288.591,0.0073509216,263.7308,0.0061920662,-0.82013583,100664.984,3.270238,-0.0015577972,10774.885,0.00014018103,288.2595,99727.625,48412.54,-2.2482908,0.0017607214,0.3112793,136.48508,288.8364,288.09448,288.86212,19254.91,0.0018873215,101593.28,12.184755,0.004619303,259.5477,30.452002,-0.9968612,226.28506,3.6563986e-05,-1.50707,1514.8746,287.46655,-7.8363304,-5.085747,0.010670322,258.7534,17626.127,5793.4795,6.1214266,288.25067,6.235179,0.010681781,330.42978,0.0,8.575965e-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 02:30:00+00:00,-3.2589371,4.544106,213.19925,19257.324,288.72638,0.02122879,263.67923,0.0061717047,-1.0345647,100619.0,3.3345728,0.021348387,10773.238,0.00015553505,288.41034,98735.94,48249.77,-1.9455137,0.0022182467,0.3112793,132.69757,287.9039,288.25946,289.015,19256.25,0.017474174,101547.81,11.913797,0.004956889,259.74994,31.178827,-0.86892015,226.34932,3.584485e-05,-1.3182515,1511.8435,287.40594,-7.822815,-4.9447436,0.010780946,249.04263,18690.482,5790.0474,7.2969036,288.40588,5.865285,0.010796222,336.43552,0.0,8.996489e-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 03:30:00+00:00,-3.4087129,6.879879,213.39185,19256.123,289.20963,0.041877747,263.55154,0.0061672204,-1.3136693,100576.89,3.5626783,-0.012390494,10772.075,0.00016011849,288.7162,98584.766,27013.574,-1.4391401,0.0026645674,0.3112793,129.48413,287.694,288.8381,289.45163,19254.846,0.03622818,101509.25,10.850632,0.0054127397,260.0102,32.089043,-0.6734911,226.19632,3.5743364e-05,-1.013344,1509.3573,287.38858,-7.815652,-5.135045,0.011002192,229.57715,18975.684,5787.8784,8.689666,288.71722,5.3269596,0.011006023,354.33533,0.0,8.729434e-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 04:30:00+00:00,-3.221888,9.61863,214.056,19256.146,289.50815,0.063941956,263.3324,0.0061741476,-1.5764484,100551.44,3.9394321,-0.06531751,10769.646,0.0001391052,289.00464,99150.96,29683.25,-1.1810695,0.0029377975,0.31121826,127.19998,287.97662,289.14264,289.73456,19256.217,0.026790619,101480.69,9.842008,0.00592075,260.2361,33.116474,-0.5480056,225.89587,3.6967016e-05,-0.8249756,1507.7789,287.4325,-7.4228578,-4.858256,0.011206271,239.50743,19258.64,5786.2744,10.296167,289.0028,4.717541,0.011206287,362.45758,0.20408314,9.534302e-06,0.0,0.08010514,0.24949625,0.0,2.7443296e-08,0.0
2023-08-18 05:30:00+00:00,-3.266038,11.844183,214.33762,19254.676,289.93622,0.083618164,263.15808,0.0061709085,-1.7236643,100538.484,4.4328446,-0.117252946,10767.611,0.00013291,289.30707,98993.5,30136.402,-0.9194914,0.003099443,0.31121826,126.33222,287.3641,289.74835,290.1015,19254.316,0.023849487,101469.84,9.950951,0.006440995,260.4665,34.30406,-0.45587522,226.08209,3.9404404e-05,-0.6809123,1507.6545,287.4756,-7.1483226,-4.878737,0.011433244,239.34001,18791.068,5784.1606,11.662076,289.3137,4.1926994,0.011408461,364.69904,22.294773,2.0775951e-05,0.0,11.108138,26.994568,0.0,0.42195156,5.2137055000000005
2023-08-18 06:30:00+00:00,-3.4135783,12.848925,215.04626,19443.3,290.7039,0.087677,263.19202,0.006157142,-1.8977408,100528.92,4.88818,-0.1201691,10767.589,0.00015551483,289.82822,97715.66,23868.893,-0.5886496,0.0032315254,0.31121826,125.56596,286.7243,290.81082,290.73285,19442.295,0.026634216,101458.74,9.774727,0.0070590754,260.73145,35.56183,-0.36966357,226.29187,4.4181725e-05,-0.541433,1507.6515,287.50153,-6.5871816,-4.9908032,0.011816614,225.973,18668.3,5782.3994,12.3258915,289.8211,4.0069504,0.011728889,366.8947,69.72722,6.036157e-05,0.0,33.993057,83.79486,0.0,3.3201218,10.811361000000002
2023-08-18 07:30:00+00:00,-3.8711126,13.997775,216.99957,20743.223,291.77805,0.08961487,263.29294,0.006138178,-2.3666606,100515.47,5.2756968,-0.11123729,10767.846,0.0001662681,290.36996,96097.36,20819.203,0.34277496,0.0033054354,0.31115723,124.33722,285.85876,292.1337,291.7025,20743.191,0.045497894,101442.66,8.416393,0.007719,344.73853,36.960217,0.06674044,226.26228,5.443749e-05,0.09542577,1507.205,287.48074,-7.1233044,-5.5865946,0.0122343255,219.24911,19114.42,5781.8438,12.612944,290.36084,3.8888159,0.0120684,367.7535,136.36096,0.00011003313,0.0,62.323402,163.29242,0.0,10.982758,12.237892
2023-08-18 08:30:00+00:00,-4.1853857,15.607964,218.51328,22170.31,292.75058,0.13638306,263.21198,0.006131835,-3.2647576,100494.51,5.801337,-0.09085375,10768.641,0.00016775374,290.47833,93798.98,20818.748,1.1867876,0.0033035278,0.31115723,122.71191,285.53717,293.19717,292.6204,22169.059,0.08192444,101421.62,6.4786305,0.008348467,453.3623,38.86643,0.56957513,226.23102,6.2717336e-05,0.8174784,1506.2001,287.40417,-7.602492,-6.0221477,0.012318258,218.94328,19309.979,5782.859,12.85316,290.47543,3.843886,0.012100836,370.80798,182.11365,0.00012750099,0.0,83.18309,216.5085,0.0,14.998085,13.087712
2023-08-18 09:30:00+00:00,-4.228361,15.880257,219.5251,22763.057,293.2905,0.174057,263.03357,0.006161424,-4.4091234,100452.44,6.7903028,-0.07903442,10768.402,0.00016011733,290.39618,93951.13,22594.344,1.5685394,0.0032544136,0.31115723,119.204216,286.91992,293.6883,293.14145,22661.137,0.069229126,101379.86,5.640789,0.008787078,529.4522,41.155495,0.8075638,226.0769,6.9835645e-05,1.1614313,1503.0331,287.28217,-7.65629,-6.0803175,0.012261053,222.36975,20225.855,5784.67,12.882882,290.39502,4.458378,0.012045541,375.31314,179.88913,0.0001655,0.0,88.29913,212.5792,0.0,10.213735,26.847123000000003
2023-08-18 10:30:00+00:00,-4.309834,11.9543295,222.54123,23784.97,293.84354,0.22994995,262.71317,0.0062628,-4.8408937,100411.45,8.408008,-0.16843522,10767.763,0.00013181847,290.41837,92415.3,34375.984,2.113996,0.0031690598,0.31115723,115.444534,291.6358,294.50488,293.61633,21785.443,0.017875671,101335.54,8.5016775,0.0089797145,596.6889,42.936684,1.1282349,225.91388,8.549908e-05,1.6137986,1499.1343,287.04025,-7.6663194,-6.159835,0.012283971,242.33661,23018.945,5788.309,12.001638,290.421,5.565353,0.012041761,380.46112,215.3962,0.00025943646,0.0,97.025955,253.736,0.0,20.838799,46.649885
2023-08-18 11:30:00+00:00,-4.120816,3.8514848,225.08278,24643.611,294.3647,0.23654175,262.74207,0.006372724,-3.7963457,100390.164,10.013008,-0.35864586,10773.73,0.000101794816,290.53027,92199.664,43875.09,2.5191464,0.0031986241,0.31115723,113.64324,296.76605,295.30112,294.03848,19773.955,0.0014686584,101314.44,16.68029,0.009244804,636.6966,44.053795,1.3738339,226.23859,9.2981354e-05,1.9534826,1496.9697,286.67896,-7.18867,-5.850209,0.012373661,257.98785,24644.701,5792.082,9.863817,290.52603,5.4065695,0.012104753,382.43903,260.12823,0.00034157763,0.0,87.8508,304.73688,0.0,52.011276,111.83413000000002
2023-08-18 12:30:00+00:00,-3.9152389,-2.2838874,220.3417,21388.348,294.43546,0.21054077,263.41266,0.006328363,-1.8876467,100366.39,10.796896,-0.31017137,10787.293,0.000103471866,290.6647,92126.78,48179.15,2.499648,0.0032401122,0.31103516,111.95651,294.71912,295.02713,294.1869,19254.422,0.0009473562,101294.06,25.40755,0.009906582,644.0472,44.163025,1.3458834,227.07489,6.096653e-05,1.9128088,1495.9602,286.6823,-6.8301234,-5.569268,0.012482443,262.68243,21386.33,5792.289,8.506695,290.66687,4.1585603,0.012204007,388.19446,211.10211,0.00024987562,3.7957245e-11,80.49122,247.90088,0.0,35.243774,138.53547999999998
2023-08-18 13:30:00+00:00,-4.2517843,-0.3796516,216.88458,19337.094,295.2097,0.10147095,263.9792,0.006241593,-0.5716224,100303.56,10.695967,0.030197859,10802.45,0.00017310624,290.77737,91805.766,40201.59,2.122343,0.002322197,0.31103516,106.7995,290.65613,296.58755,294.77808,19225.582,0.004963875,101229.836,26.784023,0.010695158,710.005,41.904953,1.1181833,228.02808,4.6663856e-05,1.5779335,1493.9393,287.5686,-7.2604694,-6.0087943,0.012583622,250.07086,19337.885,5792.4473,9.142172,290.77905,5.954547,0.012276588,379.97937,327.55136,6.111618e-05,1.0502901e-11,78.60768,385.3013,0.0,94.364815,126.87417
2023-08-18 14:30:00+00:00,-4.4255376,3.2602959,216.80273,19256.379,296.21777,0.020359993,264.90845,0.006232333,0.084593415,100235.08,10.597458,0.19883603,10814.693,0.00023228354,290.7713,90306.55,23714.559,2.4792774,0.001075864,0.31103516,100.30921,290.24347,297.86453,295.65436,19026.41,0.02067566,101150.84,24.534931,0.010983509,809.57153,38.521816,1.3059661,228.87018,5.236671e-05,1.8356428,1491.1123,288.46667,-7.3613863,-6.212426,0.012587546,225.8591,19226.398,5794.056,8.99993,290.76712,9.375519,0.012246194,371.4069,400.26056,1.9984125e-06,0.0,101.60741,476.2939,0.0,107.91116,136.37471
2023-08-18 15:30:00+00:00,-4.207571,5.392441,216.27032,18862.914,296.4838,0.0029091835,265.5471,0.006203103,0.25404233,100168.54,10.81993,0.13950232,10824.084,0.0002488954,290.68646,89974.54,20515.518,3.166823,0.0012059214,0.31103516,94.868286,288.87357,297.3861,296.0984,18637.387,0.025764465,101086.44,22.652367,0.010947501,906.4324,37.216797,1.6683185,229.44296,5.125658e-05,2.3706012,1487.932,288.8778,-7.137361,-5.9563556,0.0125266295,220.95938,17763.707,5795.365,8.99488,290.67993,10.709646,0.012219622,372.07336,301.3202,5.908895e-07,0.0,114.75354,361.46036,0.0,41.960884,88.26243
2023-08-18 16:30:00+00:00,-3.9622264,7.026333,215.43811,17977.719,296.1839,0.0042304993,265.5562,0.0061447932,0.4544919,100105.24,11.503026,0.027151316,10831.641,0.00024966281,290.81277,91047.414,21170.73,3.4232173,0.0024695396,0.31103516,89.632195,286.1481,296.4933,296.01288,17978.863,0.025814056,101025.7,20.855194,0.010957307,876.0324,38.83361,1.7712202,229.53796,4.134156e-05,2.5468519,1484.2712,288.97656,-7.0086675,-5.6843452,0.012639259,223.28598,16437.057,5795.368,10.360099,290.8111,9.660077,0.012379894,373.3706,203.82556,2.2521278e-06,0.0,85.18476,246.25275,0.0,21.347616,57.726016
2023-08-18 17:30:00+00:00,-3.5745015,8.981707,215.07289,17407.389,295.3125,0.01337719,265.3719,0.0060848827,1.3601342,100054.64,12.515371,-0.04607278,10835.207,0.00024474735,291.14798,96762.234,20994.807,2.7007537,0.003396988,0.31097412,84.769775,283.3658,295.05313,295.3521,17409.262,0.042663574,100970.336,18.701763,0.01125495,760.4717,42.080673,1.3309209,229.49812,3.4408647e-05,1.9504247,1481.0645,288.76172,-6.8417044,-5.2225637,0.012917755,222.74777,16365.007,5793.415,12.350446,291.14664,7.8376436,0.012727057,377.47968,100.5923,1.0469186e-05,1.919032e-09,48.397446,121.33537,0.0,4.2442064,14.4146122
2023-08-18 18:30:00+00:00,-3.2080922,11.378889,214.86548,17107.812,293.8539,0.06774902,265.25363,0.0060204826,2.5389907,100005.02,12.980445,-0.14647406,10837.084,0.00023249247,291.4048,99000.35,20888.322,1.8025694,0.0037899017,0.31097412,80.55527,280.35303,293.2833,294.04205,17107.707,0.06674194,100922.91,17.236336,0.011199436,567.7377,45.555332,0.7719555,229.30518,2.8444587e-05,1.1630847,1478.7646,288.59415,-6.9927273,-4.792256,0.01313712,223.03247,15233.826,5791.5586,14.465847,291.4043,6.418741,0.013018899,384.15002,22.716324,4.97906e-05,5.6966143e-10,11.6321745,27.269648,0.0,0.1515885,1.2593696199999995
2023-08-18 19:30:00+00:00,-3.3038843,13.329155,214.37341,16437.002,292.6868,0.1272583,265.59424,0.005945576,2.705091,99978.375,13.261646,-0.35106552,10839.557,0.00022311695,291.42706,99232.66,21442.303,1.7127869,0.004094124,0.31097412,78.34745,277.2344,292.29718,292.84833,16437.338,0.082107544,100898.484,16.54855,0.01033865,369.98282,47.67246,0.7514408,229.16025,1.7294356e-05,1.129291,1477.575,288.63397,-7.0688066,-4.9237323,0.01316575,224.89781,13969.561,5789.8613,16.686312,291.4315,5.299469,0.013097122,388.0653,0.14237532,0.00013220616,7.1131065e-09,0.059828423,0.17342642,0.0,8.636778e-09,5.82100039e-05
2023-08-18 20:30:00+00:00,-3.2488317,14.380394,214.39136,16364.816,292.26117,0.14938354,265.8454,0.0059026345,2.4819398,99963.74,14.647146,-0.5129167,10839.602,0.00020753861,291.38837,96362.484,19133.912,3.0692496,0.0042390823,0.3109131,76.62695,275.33948,291.9544,292.41455,16365.473,0.0634613,100878.11,16.902357,0.009687571,305.8248,48.095432,1.322775,229.47198,1.504744e-05,1.9721742,1476.044,288.78433,-6.852449,-4.828258,0.013135251,220.298,13909.532,5786.7666,17.556473,291.38593,6.3879952,0.013085696,384.9353,0.0,0.00020101928,2.6728256e-07,0.0,0.0,0.0,0.0,0.0
2023-08-18 21:30:00+00:00,-3.0343494,17.77873,214.32419,16368.135,292.2644,0.17462158,265.31372,0.005904575,3.2241387,99936.03,16.56506,-0.42917645,10836.068,0.00019019235,291.51123,99191.91,18125.232,4.006642,0.0039515537,0.3109131,74.505295,275.43097,291.92346,292.44104,16365.015,0.033283234,100853.94,17.372486,0.009469662,286.2237,47.384872,1.8568959,229.87364,1.7016164e-05,2.7702718,1474.1653,288.91727,-6.4670196,-4.523546,0.013242064,218.54082,13913.133,5784.3545,16.815395,291.51407,9.461657,0.013202045,385.5654,0.0,0.00020501847,2.8373108e-06,0.0,0.0,0.0,0.0,0.0
2023-08-18 22:30:00+00:00,-2.7792032,23.586922,214.60611,16364.418,292.27887,0.15997314,264.88123,0.0059256735,4.5400324,99894.18,17.71951,-0.20598498,10827.78,0.00020501298,291.6887,97900.64,21325.975,4.6176605,0.003419891,0.3109131,70.87135,276.4259,291.93518,292.46423,16365.502,0.013849258,100812.39,17.129063,0.009638987,267.90445,46.037247,2.044015,230.04881,1.7240876e-05,3.0563412,1471.4651,288.86768,-5.9905825,-4.153872,0.0133907655,224.40848,13913.141,5781.911,18.149565,291.6911,10.950011,0.013367872,385.31982,0.0,0.00014976146,1.3185625e-05,0.0,0.0,0.0,0.0,0.0
2023-08-18 23:30:00+00:00,-1.8169733,28.739775,215.23636,16364.823,292.50287,0.21063232,264.50644,0.0059371083,5.554622,99871.95,18.015608,-0.14554888,10816.077,0.0002092878,291.8936,95957.96,35405.83,6.7510366,0.0032544252,0.31085205,69.041016,276.95618,292.1038,292.73172,16365.721,0.0028118491,100792.3,16.53723,0.01035605,291.35895,46.175285,2.9022574,230.08302,1.3805258e-05,4.358964,1468.3113,287.9856,-3.9716425,-2.7273335,0.013568065,245.06323,14023.299,5777.233,20.908213,291.89157,10.321315,0.013548986,385.60687,0.0,0.00014283888,8.463034e-06,0.0,0.0,0.0,0.0,0.0
2023-08-19 00:30:00+00:00,-0.51878685,33.209454,215.8761,16364.431,292.63525,0.22131348,264.1553,0.0059530325,6.638711,99876.0,17.667316,-0.16986957,10800.45,0.00017650014,292.03943,98185.07,47322.332,7.6889067,0.0029058647,0.31085205,69.61929,277.70367,292.20245,292.85956,16364.291,0.00034940522,100800.23,15.872135,0.0106881345,282.95618,45.97279,3.3743644,230.1427,1.1307455e-05,5.068055,1464.6622,287.0942,-1.0810354,-0.7798715,0.01368629,261.0119,15529.333,5769.4688,24.136978,292.04037,8.040734,0.013665307,388.4621,0.0,0.00016241113,7.5275925e-06,0.0,0.0,0.0,0.0,0.0
2023-08-19 01:30:00+00:00,0.51336753,37.062206,216.6107,16399.441,292.4195,0.07508087,264.3012,0.0060657864,7.7627935,99871.9,16.54058,-0.12879628,10780.262,0.00012102201,291.82025,98859.48,64514.273,7.5728836,0.0012341767,0.31085205,69.20655,282.97107,291.9277,292.65106,16368.034,7.512281e-07,100796.12,15.859533,0.010499551,273.74695,41.03667,3.293152,230.27914,1.0465163e-05,4.9585857,1459.8462,286.93127,1.270376,0.7713813,0.013508909,275.90726,16396.553,5759.2266,26.817171,291.83087,8.19677,0.013484118,382.239,0.0,5.9796494e-05,1.8661501e-06,0.0,0.0,0.0,0.0,0.0
2023-08-19 02:30:00+00:00,1.4436461,39.673748,218.36319,17181.275,291.78766,0.008182526,263.97665,0.00626362,9.711972,99892.77,15.043946,-0.06591582,10757.732,8.728686e-05,291.12958,98038.836,81562.445,7.259331,0.00015047338,0.31085205,70.86452,292.18402,291.16336,292.05453,16365.208,5.227818e-12,100815.33,16.56437,0.009679807,307.78802,31.817497,3.080422,230.54492,1.2629603e-05,4.657325,1457.1108,286.9628,3.5935233,2.1821823,0.012931019,284.30878,17179.576,5751.8364,26.71814,291.13828,11.211277,0.012906239,364.76605,0.0,7.394343e-06,1.2071636e-07,0.0,0.0,0.0,0.0,0.0
2023-08-19 03:30:00+00:00,2.0276604,39.76358,226.17899,22237.852,290.9595,0.005156517,263.19113,0.00640495,11.231086,99925.945,13.562832,0.0196684,10734.184,5.903023e-05,290.33505,98075.09,94650.43,6.806504,9.568615e-05,0.31085205,73.7591,298.79486,290.32886,291.23865,16364.167,0.0,100849.89,18.75183,0.0078207,312.8324,23.221918,2.9455023,230.81801,3.1986303e-05,4.4446783,1456.5251,287.06885,4.8761225,3.0591824,0.012280749,288.7514,22233.969,5747.1484,24.927685,290.32733,14.209733,0.0122636035,349.29407,0.0,5.8347177e-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 04:30:00+00:00,2.3455448,37.254707,229.39066,24665.717,290.1621,0.0027713776,262.42548,0.0064618005,12.01369,99980.93,12.59986,0.08233738,10712.451,4.2924967e-05,289.6148,96929.91,95370.25,6.736379,0.00028250087,0.31072998,78.25711,301.41345,289.5202,290.44138,16136.025,0.0,100903.945,20.449944,0.0059738797,276.77777,19.12655,2.9405117,230.75726,3.6620433e-05,4.4287205,1457.3949,286.7645,5.5498395,3.5328274,0.011721889,288.4994,24663.506,5744.687,22.368305,289.61792,16.302078,0.011719988,331.86963,0.22144967,8.074817e-06,0.0,0.090012446,0.2748083,0.0,9.487852e-07,0.0
2023-08-19 05:30:00+00:00,2.483336,33.93631,231.10901,26649.844,289.87708,0.0016815662,262.06253,0.006481805,12.821408,100060.27,11.299804,0.07865745,10696.093,3.879808e-05,289.24066,97872.23,95354.05,6.4347773,0.00041970337,0.31072998,85.11265,301.84576,289.56763,290.07523,14844.576,0.0,100985.67,20.51335,0.0048872833,263.65765,17.83213,3.016994,230.15512,4.2885385e-05,4.491703,1460.6223,286.35504,5.4353657,3.6977904,0.011437658,287.88403,26646.914,5744.9824,20.211058,289.2382,16.808184,0.011399524,321.7569,43.719757,8.262499e-06,0.0,14.899612,58.100616,0.0,7.5108705,4.2076196
2023-08-19 06:30:00+00:00,2.8810315,30.90657,230.0582,26654.967,290.5644,0.0025309324,261.96027,0.006512366,13.27508,100150.16,10.019824,0.072327495,10686.158,3.7811664e-05,289.38232,96034.89,95342.516,6.2945404,0.0005194021,0.31072998,93.23904,303.2785,290.798,290.54132,14799.689,0.0,101081.94,19.201487,0.0045566647,327.81723,17.557833,3.3688908,229.31207,4.1560368e-05,4.896938,1466.1727,285.85376,5.7225914,4.1855145,0.0115330275,287.3106,26658.338,5747.9844,18.520771,289.38324,16.910437,0.011361388,316.29987,158.67366,6.5688882e-06,0.0,29.615929,203.99713,0.0,55.18338,13.476041
2023-08-19 07:30:00+00:00,3.7545114,28.187054,229.12231,26660.416,291.70444,0.0031870604,261.8086,0.0065743974,13.279263,100238.13,9.077335,0.038490057,10679.162,3.980303e-05,288.91107,92937.61,93532.984,6.3827024,0.0005462244,0.31072998,100.605995,306.17004,292.58508,291.46057,19959.438,0.0,101169.16,17.112152,0.004534646,518.40967,17.693417,3.5876098,228.51918,4.320583e-05,5.14992,1472.2227,285.3992,6.9945107,5.387139,0.011176352,286.14816,26657.75,5752.2754,16.815857,288.9078,16.378975,0.010909326,314.46722,297.67746,1.2011734e-06,0.0,35.89189,370.36664,0.0,121.40274,25.85755
